8 лет ИТЛ, отбыв.: Ухтижемлаг, освоб. 20.09.1941;1
8 лет ИТЛ, отбыв.: Ухтижемлаг, освоб. 1948;1
8 лет ИТЛ, отбыв.: Ухтижемлаг, освоб. 1947;1
8 лет ИТЛ, отбыв.: Ухтижемлаг, освоб. 19.09.1941;1
8 лет ИТЛ, отбыв.: Ухтижемлаг, умер 09.02.1941, в ИТЛ;1
8 лет ИТЛ, отбыв.: Севжелдорлаг, умер 26.09.1940, в ИТЛ;1
8 лет ИТЛ, отбыв.: Севжелдорлаг, умер 25.07.1942, в ИТЛ;1
8 лет ИТЛ, отбыв.: Севжелдорлаг, умер 24.10.1940, в ИТЛ;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 05.01.1942;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 02.10.1941;1
8 лет ИТЛ, отбыв.: Онеглаг ст.Плисецкая Сев.ж/д;1
8 лет ИТЛ, отбыв.: Онеглаг ст.Плесецкая, освоб. 06.10.41;1
8 лет ИТЛ, отбыв.: Онеглаг ст.Плесецкая Сев.ж/д, освоб. 06.10.1941;1
8 лет ИТЛ, отбыв.: Онеглаг Северной ж.д.;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 06.09.1941;1
8 лет ИТЛ, отбыв.: Онеглаг Архангельской обл., освоб. 22.09.1941;1
8 лет ИТЛ, отбыв.: Омская обл., умер 25.09.1942, в ИТЛ;1
8 лет ИТЛ, отбыв.: Омская обл., умер 19.10.40;1
8 лет ИТЛ, отбыв.: Омская обл., умер 17.08.42;1
8 лет ИТЛ, отбыв.: Омская обл., освоб. 25.09.41;1
8 лет ИТЛ, отбыв.: Омская обл., освоб. 11.09.42;1
8 лет ИТЛ, отбыв.: Омская обл., Ивдельлаг НКВД, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Омские лагеря;1
8 лет ИТЛ, отбыв.: Омская обл., Ивдельлаг НКВД, освоб. 01.09.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 06.10.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 08.12.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 04.11.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 01.10.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ п/я 238, освоб. 02.10.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, умер 18.09.1941, в ИТЛ;1
8 лет ИТЛ, отбыв.: Онеглаг, умер 09.05.1942;1
8 лет ИТЛ, отбыв.: Онеглаг, ст.Плесецкая Сев.ж.д., освоб. 17.12.41;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 07.10.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 24.02.1942;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 20.09.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 19.09.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 18.11.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 18.03.1942;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 17.10.1941;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 14.01.1942;1
8 лет ИТЛ, отбыв.: Онеглаг, освоб. 22.10.1941;1
8 лет ИТЛ, отбыв.: Омская обл.;1
8 лет ИТЛ, отбыв.: Ожжский ИТЛ, освоб. 02.10.1941;1
8 лет ИТЛ, отбыв.: ОЛП № 10 г.Минска;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 04.10.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 02.09.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 01.09.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл., г.Мериинск, освоб. 08.41;1
8 лет ИТЛ, отбыв.: Нижневолжский ИТЛ;1
8 лет ИТЛ, отбыв.: Несвижская тюрьма, умер 24.05.1940, в тюрьме;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 14.10.41;1
8 лет ИТЛ, отбыв.: Несвижская тюрьма, освоб. 1941;1
8 лет ИТЛ, отбыв.: На 21.06.1942 г. содержалась в местах л/св. Архангельской обл.;1
8 лет ИТЛ, отбыв.: Н-Амурлаг, умер 29.07.1942, в ИТЛ;1
8 лет ИТЛ, отбыв.: Н-Амурлаг, освоб. 06.10.1944;1
8 лет ИТЛ, отбыв.: Мордовская обл., освоб. 19.09.41;1
8 лет ИТЛ, отбыв.: Мордовская АССР, п.Явас, освоб. 18.09.41;1
8 лет ИТЛ, отбыв.: Мордовская АССР, освоб. 17.09.41;1
8 лет ИТЛ, отбыв.: Нарильский ИТЛ;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 28.08.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 30.08.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 30.09.1941;1
8 лет ИТЛ, отбыв.: ОАГС УНКВД по Арханг.обл., умер 09.02.1942;1
8 лет ИТЛ, отбыв.: Ныроблаг;1
8 лет ИТЛ, отбыв.: Норпечлаг;1
8 лет ИТЛ, отбыв.: Норильсклаг, освоб. 13.07.1946;1
8 лет ИТЛ, отбыв.: Норильский ИТЛ, освоб. 27.08.1941;1
8 лет ИТЛ, отбыв.: Норильский ИТЛ, освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Норильлаг, умер 06.12.1942, в ИТЛ;1
8 лет ИТЛ, отбыв.: Норильлаг, освоб. 27.08.1941;1
8 лет ИТЛ, отбыв.: Норильлаг, освоб. 21.10.1946;1
8 лет ИТЛ, отбыв.: Норильлаг, освоб. 1941;1
8 лет ИТЛ, отбыв.: Норилслаг;1
8 лет ИТЛ, отбыв.: Новосибирская обл.ст.Яя., освоб. 09.09.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл.Сусловский ИТЛ, освоб. 02.09.1941;1
8 лет ИТЛ, отбыв.: Новосибирская обл., ст.Яя, освоб. 01.08.41;1
8 лет ИТЛ, отбыв.: Новосибирская обл., освоб. 31.08.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 06.09.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 06.10.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 08.09.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 08.10.41;1
8 лет ИТЛ, отбыв.: Печлаг, Карлаг;1
8 лет ИТЛ, отбыв.: Печлаг ст.Котлас Сев.ж/д, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг ст.Архангельск, освоб. 10.1941;1
8 лет ИТЛ, отбыв.: Печлаг ст.Архангельск;1
8 лет ИТЛ, отбыв.: Печлаг г.Архангельск;1
8 лет ИТЛ, отбыв.: Печлаг архангельская обл.;1
8 лет ИТЛ, отбыв.: Печлаг, Коми АССР, умер 06.06.1943, в ИТЛ;1
8 лет ИТЛ, отбыв.: Печлаг НКВД, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг Коми АССР, умер 31.05.1948, в ИТЛ;1
8 лет ИТЛ, отбыв.: Печлаг Казахская ССР, освоб. 05.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг Архангельской обл., освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг Архангельская обл., освоб. 25.10.1941;1
8 лет ИТЛ, отбыв.: Печлаг (Воркутстрой), освоб. 30.12.1941;1
8 лет ИТЛ, отбыв.: Печжелдорлаг. Освоб.: 04.10.1941;1
8 лет ИТЛ, отбыв.: Печлаг НКВД, Коми АССР, освоб. 19.10.1944;1
8 лет ИТЛ, отбыв.: Печлаг, Кулойлаг, освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, Кулойлаг, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, Кулойлаг, освоб. 05.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, умер 21.07.1941;1
8 лет ИТЛ, отбыв.: Печлаг, умер 16.12.1940, в ИТЛ;1
8 лет ИТЛ, отбыв.: Печлаг, умер 15.06.1943, в ИТЛ;1
8 лет ИТЛ, отбыв.: Печлаг, ст.Архангельск;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 8.02.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 30.08.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 21.11.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 21.04.1943;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 20.10.1943;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 16.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 16.04.1943;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 11.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг, освоб. 08.06.1943;1
8 лет ИТЛ, отбыв.: Печжелдорлаг, освоб. 24.10.1941;1
8 лет ИТЛ, отбыв.: Мордовская АССР, освоб. 14.11.41;1
8 лет ИТЛ, отбыв.: Печерский ж/д лаг п.Абезь Коми АССР, освоб. 22.09.1941;1
8 лет ИТЛ, отбыв.: Печерский ж/д ИТЛ Коми АССР, освоб. 22.09.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, умер 25.08.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, ст.Плесецкая, освоб. 07.10.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, ст.Плесецк Сев.ж/д, освоб. 20.09.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 26.12.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 20.09.41;1
8 лет ИТЛ, отбыв.: Онежский иТЛ ст.Плесецкая СЖД, освоб. 06.10.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 19.09.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 17.02.1942;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 17.01.42;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 16.10.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 11.11.1941;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 10.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 08.12.41;1
8 лет ИТЛ, отбыв.: Онежский ИТЛ, освоб. 17.12.41;1
8 лет ИТЛ, отбыв.: Онежский р-н Архангельской обл., умер 22.09.1943, в ИТЛ;1
8 лет ИТЛ, отбыв.: Онелаг;1
8 лет ИТЛ, отбыв.: Орлов-Унжлаг;1
8 лет ИТЛ, отбыв.: Печерский ИТЛ, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Печерский ИТЛ, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Печерлаг, умер 11.12.1940, в ИТЛ;1
8 лет ИТЛ, отбыв.: Печерлаг, освоб. 17.09.1941;1
8 лет ИТЛ, отбыв.: Печерлаг, освоб. 02.10.1941;1
8 лет ИТЛ, отбыв.: Печержелдорлаг, освоб. 13.09.1941;1
8 лет ИТЛ, отбыв.: Печера ж/д ИТЛ, освоб. 13.09.1941;1
8 лет ИТЛ, отбыв.: Песчаный ИТЛ, освоб. 30.07.1953;1
8 лет ИТЛ, отбыв.: Песчанлаг, освоб. 27.12.1955;1
8 лет ИТЛ, отбыв.: Песлаг;1
8 лет ИТЛ, отбыв.: П.Абезь, Коми АССР, освоб. 13.09.41;1
8 лет ИТЛ, отбыв.: Оршанская тюрьма, умер 15.05.1940, в тюрьме;1
8 лет ИТЛ, отбыв.: Оршанская тюрьма, умер 05.06.1941;1
8 лет ИТЛ, отбыв.: Орловская обл., освоб. 30.09.1941;1
8 лет ИТЛ, отбыв.: Орловская обл.;1
8 лет ИТЛ, отбыв.: Печерский ж/д ИТЛ Коми АССР, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Мордовская АССР, ос.Явас, п/я 241/2;1
8 лет ИТЛ, отбыв.: Мордовская АССР, Темлаг, умер 04.11.41;1
8 лет ИТЛ, отбыв.: Мордовская АССР;1
8 лет ИТЛ, отбыв.: Котлас Арханг.обл., освоб. 08.09.1941;1
8 лет ИТЛ, отбыв.: Котлас Арх.обл., освоб. 09.09.1941;1
8 лет ИТЛ, отбыв.: Комсомольск-на-Амуре Востлаг ОЛП колонна 16;1
8 лет ИТЛ, отбыв.: Коми АССР. Освоб.: 20.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, умер 20.03.41;1
8 лет ИТЛ, отбыв.: Коми АССР, умер 19.02.1943, в ИТЛ;1
8 лет ИТЛ, отбыв.: Крагандинский ИТЛ;1
8 лет ИТЛ, отбыв.: Коми АССР, умер 16.08.41;1
8 лет ИТЛ, отбыв.: Коми АССР, погиб в ИТЛ 05.07.41;1
8 лет ИТЛ, отбыв.: Коми АССР, п.Ухта, освоб. 30.08.41;1
8 лет ИТЛ, отбыв.: Коми АССР, п.Ухта, освоб. 01.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 31.10.1955;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 29.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 28.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, умер 05.04.41;1
8 лет ИТЛ, отбыв.: Краслаг Красноярский край, освоб. 02.09.1941;1
8 лет ИТЛ, отбыв.: Краслаг НКВД Красноярского края, освоб. 19.01.1942;1
8 лет ИТЛ, отбыв.: Краслаг НКВД, г.Ганск Красноярского края, освоб. 16.01.1942;1
8 лет ИТЛ, отбыв.: Красноярский край, освоб. 01.09.41;1
8 лет ИТЛ, отбыв.: Красноярский край, Норильлаг;1
8 лет ИТЛ, отбыв.: Красноярский край Лаготделение в/н УМВД, освоб. 17.12.1952;1
8 лет ИТЛ, отбыв.: Красноярский ИТЛ, освоб. 28.08.1941;1
8 лет ИТЛ, отбыв.: Красноярский ИТЛ, освоб. 11.09.1941;1
8 лет ИТЛ, отбыв.: Краснодарский край, освоб. 26.09.1954;1
8 лет ИТЛ, отбыв.: Краснодарский край, освоб. 03.09.41;1
8 лет ИТЛ, отбыв.: Краслаг, умер 25.04.1942;1
8 лет ИТЛ, отбыв.: Краслаг, умер 11.04.1944, в ИТЛ;1
8 лет ИТЛ, отбыв.: Краслаг, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Краслаг, освоб. 24.12.1941;1
8 лет ИТЛ, отбыв.: Краслаг, освоб. 17.12.1941;1
8 лет ИТЛ, отбыв.: Краслаг, освоб. 05.01.1942;1
8 лет ИТЛ, отбыв.: Краслаг, освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Краслаг г.Канск, освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 28.01.1953;1
8 лет ИТЛ, отбыв.: Красноярский край, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 26.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 24.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 02.10.1948;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 01.10.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 01.01.41;1
8 лет ИТЛ, отбыв.: Коми АССР, г.Воркута, освоб. 08.08.1948;1
8 лет ИТЛ, отбыв.: Коми АССР, Усть-Вымлаг;1
8 лет ИТЛ, отбыв.: Коми АССР, Северный ж.д.ИТЛ, освоб. 01.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 04.05.1943;1
8 лет ИТЛ, отбыв.: Коми АССР ст.Иосер. Освоб.: 31.06.1941;1
8 лет ИТЛ, отбыв.: Коми АССР п/о Вой-Вож Ухтинский, освоб. 13.01.1948;1
8 лет ИТЛ, отбыв.: Коми АССР п.Железнодорожный, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Коми АССР п.Железнодорожный, освоб. 01.09.1941;1
8 лет ИТЛ, отбыв.: Коми АССР Ухтоижемский ИТЛ, освоб. 28.08.1941;1
8 лет ИТЛ, отбыв.: Коми АССР Печлаг;1
8 лет ИТЛ, отбыв.: Коми АССР Воркутлаг, освоб. 21.12.1947;1
8 лет ИТЛ, отбыв.: Коми АССР с.Ухта пос.Чибью;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 04.07.1948;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 08.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 09.08.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 23.10.47;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 22.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 20.06.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 1941;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 18.10.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 16.12.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 15.10.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 15.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 14.10.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 14.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 13.10.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 13.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 11.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 10.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 10.09.41;1
8 лет ИТЛ, отбыв.: Коми АССР, освоб. 26.08.41;1
8 лет ИТЛ, отбыв.: Печлаг, умер 21.08.1940, в ИТЛ;1
8 лет ИТЛ, отбыв.: Красноярский край, освоб. 06.10.41;1
8 лет ИТЛ, отбыв.: Красноярский край, освоб. 26.08.41;1
8 лет ИТЛ, отбыв.: Мардовская АССР, освоб. 18.09.41;1
8 лет ИТЛ, отбыв.: Магаданский ИТЛ, освоб. 1944;1
8 лет ИТЛ, отбыв.: Магаданский ИТЛ, освоб. 14.09.1946;1
8 лет ИТЛ, отбыв.: Магаданская обл., умер 08.11.1941;1
8 лет ИТЛ, отбыв.: Магаданская обл., освоб. 06.11.1948;1
8 лет ИТЛ, отбыв.: Магаданская обл., освоб. 01.1947;1
8 лет ИТЛ, отбыв.: Мардовская АССР, освоб. 19.09.41;1
8 лет ИТЛ, отбыв.: Магаданская обл., Дальстрой;1
8 лет ИТЛ, отбыв.: Магадан, умер 14.11.1941, в ИТЛ;1
8 лет ИТЛ, отбыв.: М/з Омской области, освоб. 02.09.1941;1
8 лет ИТЛ, отбыв.: Кулойский иТЛ, Архангельской обл., освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ, умер 26.07.1938, в ИТЛ;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ, умер 19.05.1938, в ИТЛ;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ, Архангельской обл., освоб. 06.09.1941;1
8 лет ИТЛ, отбыв.: Магаданская обл.;1
8 лет ИТЛ, отбыв.: Мардовская АССР, освоб. 20.09.41;1
8 лет ИТЛ, отбыв.: Мариинск Новосибирской обл., освоб. 31.08.1941;1
8 лет ИТЛ, отбыв.: Мариинск.лаг., освоб. 29.08.1941;1
8 лет ИТЛ, отбыв.: Мончегорск, Медвежегорск, с 1941 г. -- Соликамск Пермской обл., освоб. 18.09.1945;1
8 лет ИТЛ, отбыв.: Минсклаг, освоб. 30.07.1952;1
8 лет ИТЛ, отбыв.: Минская тюрьма, умер 06.02.1941, в тюрьме;1
8 лет ИТЛ, отбыв.: Минская тюрьма, умер 05.08.1940, в тюрьме;1
8 лет ИТЛ, отбыв.: Минская тюрьма, умер 01.07.1939, в тюрьме;1
8 лет ИТЛ, отбыв.: Минлаг, умер 21.10.1951;1
8 лет ИТЛ, отбыв.: Минлаг, освоб. 06.11.1952;1
8 лет ИТЛ, отбыв.: Минлаг МВД СССР, освоб. 20.08.1952;1
8 лет ИТЛ, отбыв.: Минлаг;1
8 лет ИТЛ, отбыв.: Минеральный ИТЛ МГБ СССР. Освоб.: 29.06.1955;1
8 лет ИТЛ, отбыв.: Межениновский ИТК № 7 УТЛ по Новосибирской обл., умер в ИТЛ 02.06.1943;1
8 лет ИТЛ, отбыв.: Марьинский иТЛ Новосибирской обл., освоб. 31.08.1941;1
8 лет ИТЛ, отбыв.: Мариинское отд. Сиблаг НКВД;1
8 лет ИТЛ, отбыв.: Мариинский ИТЛ п/ф 247, освоб. 10.11.1943;1
8 лет ИТЛ, отбыв.: Мариинский ИТЛ новосибирской обл., освоб. 29.08.1941;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ, Архангельской обл., освоб. 05.09.1941;1
8 лет ИТЛ, отбыв.: Красноярский край, освоб. 12.09.41;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ, Архангельская обл.;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ Архангельской обл., освоб. 09.10.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг Архангельской обл., освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг Арханг.обл.;1
8 лет ИТЛ, отбыв.: Куллаг;1
8 лет ИТЛ, отбыв.: Кулаплаг НКВД СССР. Освоб.: 02.03.1942;1
8 лет ИТЛ, отбыв.: Кулалаг, освоб. 11.09.1941;1
8 лет ИТЛ, отбыв.: Кулайлаг, умер в ИТЛ 28.07.1942;1
8 лет ИТЛ, отбыв.: Кулойлаг Архангельской обл., освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Кулайлаг НКВД, умер в ИТЛ 14.02.1938;1
8 лет ИТЛ, отбыв.: Крослаг, освоб. 31.10.1946;1
8 лет ИТЛ, отбыв.: Кргопольлаг, освоб. 10.12.1941;1
8 лет ИТЛ, отбыв.: Красоаг, освоб. 31.08.1941;1
8 лет ИТЛ, отбыв.: Красоаг, освоб. 24.12.1941;1
8 лет ИТЛ, отбыв.: Красоаг, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Красноярский край, освоб. 30.03.42;1
8 лет ИТЛ, отбыв.: Куйбышевская обл.ст.Безымянное, освоб. 07.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг Архангельской обл., освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг Архнг.обл., освоб. 25.10.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг НКВД;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ Архангельской обл., освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ Архангельской обл., освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ Арханг.обл., освоб. 03.09.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг-Печлаг, освоб. 06.09.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, умер 16.02.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 31.08.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 30.08.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 29.08.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 20.11.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 16.10.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 11.09.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Кулойлаг, Березлаг, Ягринлаг. Освоб.: 25.03.1946;1
8 лет ИТЛ, отбыв.: Кулойлаг, Архангельская обл., умер в ИТЛ 03.1943;1
8 лет ИТЛ, отбыв.: Кулойский ИТЛ Архангельской обл., освоб. 29.08.1941;1
8 лет ИТЛ, отбыв.: Печлаг, умер 30.10.1940, в ИТЛ;1
8 лет ИТЛ, отбыв.: Печлаг-Воркутлаг, освоб. 22.09.1941;1
8 лет ИТЛ, отбыв.: Печлаг-Устьвымлаг, умер 19.05.1943;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 18.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 17.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 15.12.1947;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 11.1946;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР п.Железнодорож., освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 22.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг (Печора), освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдолрлаг, освоб. 20.08.1941;1
8 лет ИТЛ, отбыв.: Севжелдолаг, умер 09.02.1941, в ИТЛ;1
8 лет ИТЛ, отбыв.: Севжелдолаг;1
8 лет ИТЛ, отбыв.: Севжвлдорлаг;1
8 лет ИТЛ, отбыв.: Северодвинский ИТЛ, г.Котлас, освоб. 02.09.1941;1
8 лет ИТЛ, отбыв.: Северовосточный ИТЛ, Влададивосток;1
8 лет ИТЛ, отбыв.: Севжелдорлаг (Печора), Коми АССР, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг Коми АССР, освоб. 25.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг КомиАсср, освоб. 09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг МВД СССР, освоб. 06.04.1940;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД. Освоб.: 11.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД. Освоб.: 03.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД. Освоб.: 01.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, умер 20.02.1942, в ИТЛ;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, умер 09.01.1941, в ИТЛ;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, умер 07.05.1941, Болтинское кладбище р-н г.Котлас;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, ст.Котлас Горьковской обл., освоб. 12.08.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, освоб. 24.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, Коми АССР, освоб. 31.08.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, Коми АССР, освоб. 22.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД, Коми АССР, освоб. 04.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг НКВД Коми АССР, освоб. 28.09.1941;1
8 лет ИТЛ, отбыв.: Севжелдорлаг МВД, освоб. 23.09.1941;1
8 лет ИТЛ, отбыв.: Северовосточный ИТЛ Владивосток;1
